### DATA:
#
# 2271
#      Q             I(Q)           Error     
1.21718295E-01  -2.76982784E-04  1.75115929E-04
1.21938202E-01  2.04775482E-04  1.72639734E-04
1.22158108E-01  -2.75112689E-06  1.74216813E-04
1.22378015E-01  -7.69495964E-05  1.72609204E-04
1.22597921E-01  4.20846045E-05  1.74366572E-04
1.22817828E-01  -1.53843313E-04  1.72473293E-04
1.23037735E-01  3.09281051E-04  1.71793697E-04
1.23257641E-01  -1.53660774E-04  1.72712346E-04
1.23477548E-01  2.34600157E-05  1.73117465E-04
1.23697454E-01  -3.51753086E-04  1.73043731E-04
1.23917361E-01  -3.23543325E-04  1.72355113E-04
1.24137268E-01  -1.02708116E-04  1.71933636E-04
1.24357174E-01  -1.03363767E-04  1.72274414E-04
1.24577081E-01  1.61653385E-04  1.70983301E-04
1.24796987E-01  -1.00158155E-04  1.72629446E-04
1.25016894E-01  -1.72764063E-04  1.70330172E-04
1.25236801E-01  -1.03374943E-04  1.69425728E-04
1.25456707E-01  9.60398465E-05  1.71346914E-04
1.25676614E-01  2.72132456E-04  1.70774667E-04
1.25896520E-01  5.77419996E-08  1.68255315E-04
1.26116427E-01  -9.96701419E-05  1.71330353E-04
1.26336333E-01  -1.81887299E-04  1.70206991E-04
1.26556240E-01  -4.22583893E-04  1.71529905E-04
1.26776147E-01  1.75692141E-04  1.69395903E-04
1.26996053E-01  -8.49254429E-05  1.68470629E-04
1.27215960E-01  -1.71540305E-04  1.69846586E-04
1.27435866E-01  -4.53293324E-05  1.70075134E-04
1.27655773E-01  -3.07321548E-04  1.70431053E-04
1.27875680E-01  -1.16340816E-05  1.67741081E-04
1.28095586E-01  -1.36960298E-05  1.70214585E-04
1.28315493E-01  -9.13143158E-05  1.68109001E-04
1.28535399E-01  -9.67457891E-06  1.68058389E-04
1.28755306E-01  -2.00420618E-06  1.68892370E-04
1.28975212E-01  7.57537782E-06  1.66430521E-04
1.29195119E-01  -2.15791166E-04  1.69879921E-04
1.29415026E-01  2.09338963E-04  1.68262233E-04
1.29634932E-01  -2.65792012E-04  1.66589108E-04
1.29854839E-01  -7.43307173E-05  1.68374315E-04
1.30074745E-01  -2.29641795E-04  1.66585060E-04
1.30294652E-01  -3.61593440E-04  1.67933926E-04
1.30514559E-01  2.37112865E-04  1.67032850E-04
1.30734465E-01  -3.95923853E-05  1.66442429E-04
1.30954372E-01  -1.22992322E-04  1.66769404E-04
1.31174278E-01  1.84364617E-05  1.64503591E-04
1.31394185E-01  8.31745565E-05  1.68457931E-04
1.31614092E-01  8.44709575E-06  1.63924450E-04
1.31833998E-01  1.30452216E-04  1.66059290E-04
1.32053905E-01  1.92323700E-04  1.67845869E-04
1.32273811E-01  -4.14773822E-05  1.64973769E-04
1.32493718E-01  -9.54959542E-05  1.66653764E-04
1.32713624E-01  -6.20651990E-05  1.64837383E-04
1.32933531E-01  -1.05731189E-04  1.65641903E-04
1.33153438E-01  -6.88806176E-06  1.66106791E-04
1.33373344E-01  1.40048563E-04  1.64243279E-04
1.33593251E-01  -8.35489482E-05  1.65776475E-04
1.33813157E-01  -9.59448516E-05  1.63037855E-04
1.34033064E-01  -3.14386562E-04  1.64319797E-04
1.34252971E-01  -1.11304224E-04  1.65064103E-04
1.34472877E-01  8.44486058E-05  1.63600278E-04
1.34692784E-01  3.45576555E-04  1.65688394E-04
1.34912690E-01  -5.17982990E-05  1.61832706E-04
1.35132597E-01  2.20537186E-04  1.65558161E-04
1.35352503E-01  2.01186165E-04  1.63924221E-04
1.35572410E-01  -1.95005909E-04  1.62096887E-04
1.35792317E-01  -1.93776563E-04  1.63693029E-04
1.36012223E-01  -9.37413424E-05  1.62536887E-04
1.36232130E-01  -2.83358619E-04  1.64739400E-04
1.36452036E-01  -2.53384933E-04  1.61391191E-04
1.36671943E-01  6.50398433E-05  1.63274896E-04
1.36891850E-01  -1.95445493E-04  1.63103224E-04
1.37111756E-01  -6.94338232E-05  1.61653906E-04
1.37331663E-01  -3.48564237E-04  1.63717062E-04
1.37551569E-01  -3.46936285E-04  1.61303428E-04
1.37771476E-01  -1.47057697E-04  1.63316999E-04
1.37991382E-01  -2.39869580E-04  1.64380309E-04
1.38211289E-01  2.45066360E-04  1.60730842E-04
1.38431196E-01  -5.16306609E-05  1.60935685E-04
1.38651102E-01  -8.51228833E-07  1.60164887E-04
1.38871009E-01  -1.09616667E-04  1.61770820E-04
1.39090915E-01  -3.01271677E-04  1.62894340E-04
1.39310822E-01  1.52148306E-04  1.60663586E-04
1.39530729E-01  -9.80067998E-05  1.62277119E-04
1.39750635E-01  6.18379563E-05  1.58836099E-04
1.39970542E-01  6.85937703E-05  1.61623750E-04
1.40190448E-01  -1.89069659E-04  1.60467839E-04
1.40410355E-01  -3.51071358E-05  1.60508849E-04
1.40630262E-01  -8.18986446E-05  1.61673968E-04
1.40850168E-01  1.60958618E-04  1.58880292E-04
1.41070075E-01  1.35671347E-04  1.61538975E-04
1.41289981E-01  1.34496018E-04  1.57182900E-04
1.41509888E-01  -8.21705908E-05  1.59563306E-04
1.41729794E-01  -1.28708780E-06  1.60827132E-04
1.41949701E-01  -1.79328024E-04  1.57468212E-04
1.42169608E-01  -9.43392515E-05  1.60719457E-04
1.42389514E-01  2.34931707E-04  1.58825483E-04
1.42609421E-01  3.04281712E-05  1.60566429E-04
1.42829327E-01  7.05756247E-06  1.59695361E-04
1.43049234E-01  5.28674573E-05  1.57019279E-04
1.43269141E-01  -6.66845590E-05  1.59273101E-04
1.43489047E-01  -2.02439725E-04  1.57814349E-04
1.43708954E-01  1.95205212E-06  1.59466755E-04
1.43928860E-01  -1.03050843E-04  1.59205935E-04
1.44148767E-01  1.55419111E-05  1.56617133E-04
1.44368673E-01  7.75568187E-05  1.58574963E-04
1.44588580E-01  -2.04864889E-04  1.57765431E-04
1.44808487E-01  7.58655369E-05  1.59028184E-04
1.45028393E-01  3.98568809E-05  1.57545068E-04
1.45248300E-01  8.47559422E-05  1.57186360E-04
1.45468206E-01  -1.09687448E-04  1.58753644E-04
1.45688113E-01  6.95623457E-05  1.55862955E-04
1.45908020E-01  -1.53759494E-04  1.56561072E-04
1.46127926E-01  -1.97838992E-04  1.57824170E-04
1.46347833E-01  -3.08491290E-05  1.56574803E-04
1.46567739E-01  1.09940767E-04  1.58393180E-04
1.46787646E-01  -8.57189298E-06  1.55274644E-04
1.47007553E-01  -2.23364681E-04  1.56304191E-04
1.47227459E-01  -5.29922545E-06  1.56308092E-04
1.47447366E-01  -1.20906159E-04  1.56641563E-04
1.47667272E-01  -6.72824681E-05  1.56977188E-04
1.47887179E-01  -2.74218619E-04  1.55601362E-04
1.48107085E-01  2.90255994E-05  1.56798751E-04
1.48326992E-01  -3.11823562E-04  1.55990997E-04
1.48546899E-01  -8.39754939E-05  1.55313369E-04
1.48766805E-01  -6.19944185E-05  1.55929294E-04
1.48986712E-01  5.93736768E-05  1.53798909E-04
1.49206618E-01  -4.43367288E-04  1.55788845E-04
1.49426525E-01  -1.46403909E-05  1.56082481E-04
1.49646432E-01  -2.68502161E-04  1.56477446E-04
1.49866338E-01  -2.71815807E-05  1.53239634E-04
1.50086245E-01  -1.55653805E-04  1.55342000E-04
1.50306151E-01  -3.01208347E-05  1.55800966E-04
1.50526058E-01  -1.40799209E-04  1.54916735E-04
1.50745964E-01  8.24183226E-05  1.53952602E-04
1.50965871E-01  -1.99146569E-04  1.54279758E-04
1.51185778E-01  -2.52127647E-05  1.54022351E-04
1.51405684E-01  1.43777579E-05  1.55633000E-04
1.51625591E-01  4.36678529E-05  1.51598322E-04
1.51845497E-01  -6.96443021E-05  1.52901263E-04
1.52065404E-01  -3.08621675E-05  1.53340258E-04
1.52285311E-01  9.52240080E-05  1.53571418E-04
1.52505217E-01  2.47769058E-05  1.54429958E-04
1.52725124E-01  2.27661803E-04  1.51501390E-04
1.52945030E-01  -1.83619559E-05  1.52878536E-04
1.53164937E-01  -2.99565494E-04  1.52469821E-04
1.53384843E-01  9.31620598E-05  1.53664787E-04
1.53604750E-01  -2.21736729E-04  1.53223211E-04
1.53824657E-01  1.58019364E-04  1.52079490E-04
1.54044563E-01  1.96713954E-04  1.53299833E-04
1.54264470E-01  1.56540424E-04  1.52407585E-04
1.54484376E-01  -1.46608800E-05  1.53031498E-04
1.54704283E-01  -4.38578427E-05  1.51385517E-04
1.54924190E-01  -2.25592405E-04  1.51900182E-04
1.55144096E-01  -5.26923686E-05  1.52775427E-04
1.55364003E-01  -9.66656953E-05  1.51504069E-04
1.55583909E-01  -3.32091004E-05  1.51230169E-04
1.55803816E-01  2.05934048E-05  1.51371680E-04
1.56023723E-01  2.09422782E-04  1.52253751E-04
1.56243629E-01  1.58604234E-05  1.51378112E-04
1.56463536E-01  -2.62076035E-04  1.51503410E-04
1.56683442E-01  -4.46993858E-04  1.51177980E-04
1.56903349E-01  -1.76411122E-05  1.51006224E-04
1.57123255E-01  -1.15651637E-04  1.51334708E-04
1.57343162E-01  -3.22837383E-04  1.52347304E-04
1.57563069E-01  -2.59466469E-06  1.49140176E-04
1.57782975E-01  -6.16218895E-05  1.50878674E-04
1.58002882E-01  -1.45770609E-04  1.50965371E-04
1.58222788E-01  -2.20276415E-04  1.51365374E-04
1.58442695E-01  6.46375120E-05  1.49411574E-04
1.58662602E-01  -5.06043434E-05  1.49837379E-04
1.58882508E-01  -2.81721354E-04  1.50216011E-04
1.59102415E-01  -2.32797116E-04  1.51358267E-04
1.59322321E-01  -1.42350793E-04  1.49944893E-04
1.59542228E-01  1.27907842E-04  1.49743950E-04
1.59762134E-01  -2.09577382E-04  1.49262741E-04
1.59982041E-01  1.90790743E-05  1.49950504E-04
1.60201948E-01  -1.62964687E-04  1.48513744E-04
1.60421854E-01  -1.82278454E-04  1.49715862E-04
1.60641761E-01  -3.84639949E-04  1.48634276E-04
1.60861667E-01  -1.22167170E-04  1.49745996E-04
1.61081574E-01  -3.79526988E-04  1.49313293E-04
1.61301481E-01  -1.73173845E-04  1.47573037E-04
1.61521387E-01  -3.22492793E-04  1.48831512E-04
1.61741294E-01  1.14142895E-04  1.48185571E-04
1.61961200E-01  -3.28604132E-04  1.49427130E-04
1.62181107E-01  8.74940306E-05  1.48605228E-04
1.62401013E-01  5.06434590E-05  1.47857068E-04
1.62620920E-01  -4.75533307E-06  1.47464888E-04
1.62840827E-01  -2.89641321E-06  1.47403281E-04
1.63060733E-01  -3.15040350E-04  1.49457384E-04
1.63280640E-01  3.72270122E-04  1.46798057E-04
1.63500546E-01  -5.89638948E-05  1.47466973E-04
1.63720453E-01  2.69712880E-04  1.48502491E-04
1.63940360E-01  -1.90623105E-05  1.47951654E-04
1.64160266E-01  3.33748758E-05  1.46972427E-04
1.64380173E-01  -2.01927498E-04  1.46639558E-04
1.64600079E-01  3.30675393E-05  1.47604180E-04
1.64819986E-01  8.47447664E-05  1.47524863E-04
1.65039893E-01  -1.85452402E-04  1.47017527E-04
1.65259799E-01  -1.50389969E-04  1.47247482E-04
1.65479706E-01  9.88114625E-05  1.46053018E-04
1.65699612E-01  2.26870179E-06  1.47450081E-04
1.65919519E-01  -3.06107104E-05  1.46896559E-04
1.66139425E-01  -1.73516572E-04  1.45949694E-04
1.66359332E-01  -4.25823033E-04  1.46866153E-04
1.66579239E-01  -1.91714615E-04  1.45707855E-04
1.66799145E-01  -1.62152573E-04  1.47376691E-04
1.67019052E-01  -3.14211473E-04  1.45284091E-04
1.67238958E-01  -1.94946304E-04  1.46101280E-04
1.67458865E-01  9.84445214E-05  1.46973174E-04
1.67678772E-01  -1.58794224E-04  1.45493594E-04
1.67898678E-01  -9.24449414E-05  1.45775416E-04
1.68118585E-01  -2.61323527E-04  1.44736265E-04
1.68338491E-01  6.37900084E-05  1.46605073E-04
1.68558398E-01  -1.31996349E-04  1.45223808E-04
1.68778304E-01  1.24610960E-04  1.44982145E-04
1.68998211E-01  1.85031444E-04  1.45555707E-04
1.69218118E-01  -1.22418627E-04  1.45198197E-04
1.69438024E-01  6.48219138E-05  1.45931177E-04
1.69657931E-01  -1.35544688E-05  1.45544160E-04
1.69877837E-01  4.01660800E-05  1.43592344E-04
1.70097744E-01  7.33193010E-05  1.44759349E-04
1.70317651E-01  6.64331019E-05  1.43836683E-04
1.70537557E-01  1.85027719E-04  1.44637112E-04
1.70757464E-01  -1.72859058E-04  1.43777473E-04
1.70977370E-01  -1.00633129E-04  1.44033538E-04
1.71197277E-01  -1.15957111E-04  1.44624575E-04
1.71417184E-01  1.33467838E-04  1.43318684E-04
1.71637090E-01  -2.89030373E-04  1.45447365E-04
1.71856997E-01  7.72625208E-06  1.43055737E-04
1.72076903E-01  -3.30250710E-04  1.44329065E-04
1.72296810E-01  2.24262476E-06  1.44342063E-04
1.72516716E-01  -7.17435032E-05  1.43063149E-04
1.72736623E-01  -1.38727948E-04  1.42938659E-04
1.72956530E-01  4.18853015E-05  1.42500669E-04
1.73176436E-01  -4.98071313E-06  1.44059601E-04
1.73396343E-01  -2.45235860E-04  1.43531892E-04
1.73616249E-01  -1.10458583E-04  1.43428010E-04
1.73836156E-01  -5.37093729E-05  1.43331661E-04
1.74056063E-01  2.66563147E-05  1.42563455E-04
1.74275969E-01  1.13453716E-05  1.43144858E-04
1.74495876E-01  -4.37963754E-05  1.42520835E-04
1.74715782E-01  5.79711050E-05  1.41996916E-04
1.74935689E-01  -7.81100243E-05  1.43730339E-04
1.75155595E-01  -6.39110804E-05  1.42256912E-04
1.75375502E-01  -1.24135986E-04  1.43697850E-04
1.75595409E-01  -9.71723348E-05  1.41628268E-04
1.75815315E-01  2.43652612E-05  1.41881274E-04
1.76035222E-01  -1.49670988E-04  1.43540151E-04
1.76255128E-01  5.69857657E-05  1.41505368E-04
1.76475035E-01  1.52643770E-04  1.42718831E-04
1.76694942E-01  3.55206430E-06  1.40803175E-04
1.76914848E-01  1.49942935E-04  1.41410997E-04
1.77134755E-01  1.82613730E-05  1.42859676E-04
1.77354661E-01  -3.39802355E-05  1.41013603E-04
1.77574568E-01  3.09403986E-05  1.41843700E-04
1.77794474E-01  -1.68945640E-04  1.40552803E-04
1.78014381E-01  -1.65792182E-04  1.42138348E-04
1.78234288E-01  -5.60209155E-05  1.41448932E-04
1.78454194E-01  1.16638839E-04  1.40154168E-04
1.78674101E-01  4.05795872E-05  1.41740454E-04
1.78894007E-01  -8.32807273E-05  1.40431444E-04
1.79113914E-01  -9.92398709E-05  1.41342893E-04
1.79333821E-01  9.23220068E-05  1.40207224E-04
1.79553727E-01  2.09508464E-04  1.41173469E-04
1.79773634E-01  -1.27797946E-04  1.41936196E-04
1.79993540E-01  3.17934901E-05  1.39330025E-04
1.80213447E-01  -9.03755426E-05  1.40842432E-04
1.80433354E-01  -4.43235040E-05  1.40127068E-04
1.80653260E-01  -8.15968961E-05  1.40196791E-04
1.80873167E-01  -2.42693350E-04  1.41595322E-04
1.81093073E-01  -1.47085637E-04  1.39104432E-04
1.81312980E-01  6.17839396E-05  1.39705590E-04
1.81532886E-01  -8.86097550E-05  1.39356812E-04
1.81752793E-01  1.08964741E-05  1.40265069E-04
1.81972700E-01  -1.47018582E-04  1.40276263E-04
1.82192606E-01  2.44880095E-04  1.39698103E-04
1.82412513E-01  -1.84522942E-04  1.38855449E-04
1.82632419E-01  1.61552802E-04  1.38553798E-04
1.82852326E-01  -1.40139833E-04  1.39536585E-04
1.83072233E-01  -4.07578424E-04  1.40349473E-04
1.83292139E-01  -2.52412632E-04  1.38489347E-04
1.83512046E-01  -3.11855227E-04  1.39846126E-04
1.83731952E-01  -3.50352377E-04  1.38069784E-04
1.83951859E-01  -9.78261232E-05  1.39604149E-04
1.84171765E-01  2.69135460E-04  1.38490522E-04
1.84391672E-01  -2.19805166E-04  1.38861257E-04
1.84611579E-01  -3.96844000E-04  1.39355474E-04
1.84831485E-01  -1.09272078E-04  1.37976463E-04
1.85051392E-01  -1.87490135E-04  1.39192428E-04
1.85271298E-01  1.34788454E-04  1.38279367E-04
1.85491205E-01  1.26453117E-04  1.37861508E-04
1.85711112E-01  2.42721289E-05  1.38455830E-04
1.85931018E-01  -2.37744302E-04  1.37801016E-04
1.86150925E-01  -1.63605437E-04  1.37860241E-04
1.86370831E-01  3.15010548E-05  1.38009137E-04
1.86590738E-01  -1.65484846E-04  1.38578151E-04
1.86810645E-01  -8.34334642E-05  1.37500394E-04
1.87030551E-01  -1.47931278E-05  1.37688801E-04
1.87250458E-01  1.96173787E-04  1.38259317E-04
1.87470364E-01  6.70552254E-07  1.36669531E-04
1.87690271E-01  -2.54185870E-04  1.37704408E-04
1.87910177E-01  -1.96846202E-04  1.36888302E-04
1.88130084E-01  -8.18967819E-05  1.37399265E-04
1.88349991E-01  6.58854842E-05  1.36911395E-04
1.88569897E-01  -7.73668289E-05  1.36416615E-04
1.88789804E-01  -6.48349524E-05  1.37600285E-04
1.89009710E-01  -2.05673277E-05  1.36483449E-04
1.89229617E-01  1.41279772E-04  1.36954880E-04
1.89449524E-01  5.66560775E-05  1.37124288E-04
1.89669430E-01  -1.75205991E-04  1.36202019E-04
1.89889337E-01  2.79583037E-06  1.36528270E-04
1.90109243E-01  -1.28149986E-04  1.35938409E-04
1.90329150E-01  1.77228823E-04  1.36811081E-04
1.90549056E-01  -1.30865723E-04  1.36435724E-04
1.90768963E-01  -6.14151359E-05  1.35999319E-04
1.90988870E-01  9.83960927E-05  1.36491468E-04
1.91208776E-01  -9.45553184E-05  1.35574588E-04
1.91428683E-01  1.02773309E-04  1.36566043E-04
1.91648589E-01  -5.74532896E-05  1.36124474E-04
1.91868496E-01  -4.80040908E-05  1.36137056E-04
1.92088403E-01  -7.28238374E-05  1.36473324E-04
1.92308309E-01  -4.51318920E-05  1.35430026E-04
1.92528216E-01  -2.10497528E-04  1.35437310E-04
1.92748122E-01  1.37209892E-04  1.34824371E-04
1.92968029E-01  2.03028321E-06  1.35520229E-04
1.93187935E-01  -1.08720735E-04  1.35502847E-04
1.93407842E-01  2.58218497E-05  1.35446893E-04
1.93627749E-01  -6.38160855E-05  1.35223035E-04
1.93847655E-01  -3.50402668E-04  1.34531986E-04
1.94067562E-01  -1.06820837E-04  1.35201223E-04
1.94287468E-01  -3.18393111E-04  1.34872316E-04
1.94507375E-01  1.00776553E-04  1.35503653E-04
1.94727282E-01  -1.92502514E-04  1.34965738E-04
1.94947188E-01  -1.86756253E-04  1.34245148E-04
1.95167095E-01  1.62849203E-04  1.36253863E-04
1.95387001E-01  -1.69323757E-04  1.33961007E-04
1.95606908E-01  7.02589750E-05  1.34772832E-04
1.95826815E-01  -1.81557611E-04  1.34810910E-04
1.96046721E-01  -1.46120787E-04  1.34110778E-04
1.96266628E-01  -1.99254602E-04  1.35198383E-04
1.96486534E-01  -1.42168254E-04  1.33708117E-04
1.96706441E-01  2.21377239E-04  1.34225013E-04
1.96926347E-01  1.08549371E-04  1.34249767E-04
1.97146254E-01  8.94069672E-07  1.33019404E-04
1.97366161E-01  -1.57048926E-04  1.35038987E-04
1.97586067E-01  -1.23521313E-04  1.32457787E-04
1.97805974E-01  -5.86118549E-05  1.34415476E-04
1.98025880E-01  -1.99317932E-04  1.33464344E-04
1.98245787E-01  -4.40459698E-05  1.33279292E-04
1.98465694E-01  -4.61488962E-05  1.33750902E-04
1.98685600E-01  8.23456794E-05  1.33019255E-04
1.98905507E-01  -4.45451587E-05  1.34292836E-04
1.99125413E-01  -7.05905259E-05  1.33069346E-04
1.99345320E-01  -1.48219988E-04  1.33404753E-04
1.99565226E-01  3.81357968E-05  1.33056108E-04
1.99785133E-01  -2.49378383E-04  1.32311924E-04
2.00005040E-01  -7.24010170E-05  1.33695908E-04
2.00224946E-01  -1.17640942E-04  1.32217594E-04
2.00444853E-01  7.96895474E-05  1.32216722E-04
2.00664759E-01  4.36697155E-05  1.33088636E-04
2.00884666E-01  4.07814980E-04  1.32307946E-04
2.01104573E-01  -7.06929713E-05  1.33708322E-04
2.01324479E-01  -9.78279859E-05  1.31445349E-04
2.01544386E-01  -9.32309777E-05  1.33527736E-04
2.01764292E-01  -1.32381916E-04  1.32500361E-04
2.01984199E-01  5.54136932E-05  1.32631872E-04
2.02204105E-01  -1.56670809E-04  1.33757246E-04
2.02424012E-01  7.24308193E-05  1.31231556E-04
2.02643919E-01  -1.19589269E-04  1.32836214E-04
2.02863825E-01  -1.05792657E-04  1.33636742E-04
2.03083732E-01  5.46034425E-05  1.35059492E-04
2.03303638E-01  2.62986869E-05  1.34667839E-04
2.03523545E-01  -2.03665346E-04  1.34747149E-04
2.03743452E-01  -2.10827217E-04  1.36553957E-04
2.03963358E-01  1.48061663E-05  1.35739309E-04
2.04183265E-01  -1.08124688E-04  1.35933933E-04
2.04403171E-01  -3.02987173E-04  1.37313644E-04
2.04623078E-01  -1.74337998E-04  1.36254784E-04
2.04842985E-01  1.73412263E-05  1.37938512E-04
2.05062891E-01  -2.33029947E-04  1.37362182E-04
2.05282798E-01  1.77962705E-04  1.37027675E-04
2.05502704E-01  8.83936882E-05  1.38061081E-04
2.05722611E-01  7.19707459E-05  1.38117293E-04
2.05942517E-01  1.32901594E-04  1.38476790E-04
2.06162424E-01  -3.29010189E-04  1.37673688E-04
2.06382331E-01  1.12000853E-04  1.39848728E-04
2.06602237E-01  -2.97430903E-04  1.39148682E-04
2.06822144E-01  1.06710941E-05  1.38767503E-04
2.07042050E-01  -2.12471932E-04  1.39105695E-04
2.07261957E-01  -3.19762155E-04  1.38627861E-04
2.07481864E-01  -9.08896327E-05  1.40177066E-04
2.07701770E-01  -2.99308449E-05  1.39304519E-04
2.07921677E-01  -1.05390325E-04  1.39735678E-04
2.08141583E-01  -1.36066228E-04  1.40607631E-04
2.08361490E-01  -3.11858952E-04  1.38629273E-04
2.08581396E-01  1.32121146E-04  1.42028001E-04
2.08801303E-01  3.46489251E-05  1.40402353E-04
2.09021210E-01  -2.01227143E-04  1.39132472E-04
2.09241116E-01  2.42644921E-04  1.42557949E-04
2.09461023E-01  -2.73115933E-04  1.43424963E-04
2.09680929E-01  -1.14314258E-04  1.45363730E-04
2.09900836E-01  -2.98520550E-04  1.44577428E-04
2.10120743E-01  -2.21543014E-04  1.45698844E-04
2.10340649E-01  4.99095768E-05  1.47665991E-04
2.10560556E-01  -4.97698784E-06  1.47858867E-04
2.10780462E-01  5.42625785E-05  1.48393745E-04
2.11000369E-01  8.09151679E-05  1.47676818E-04
2.11220276E-01  1.49337575E-04  1.47396180E-04
2.11440182E-01  3.66382301E-05  1.47402034E-04
2.11660089E-01  1.34646893E-04  1.47459950E-04
2.11879995E-01  1.94109976E-04  1.46223212E-04
2.12099902E-01  2.22213566E-06  1.46464113E-04
2.12319808E-01  9.76230949E-05  1.45141131E-04
2.12539715E-01  -5.99175692E-05  1.44899524E-04
2.12759622E-01  7.14138150E-05  1.44923577E-04
2.12979528E-01  -4.24310565E-06  1.44079640E-04
2.13199435E-01  8.25040042E-05  1.45069567E-04
2.13419341E-01  -3.30178067E-04  1.45606008E-04
2.13639248E-01  -4.51374799E-05  1.43120346E-04
2.13859155E-01  -1.04950741E-04  1.44680273E-04
2.14079061E-01  1.08629465E-04  1.43284641E-04
2.14298968E-01  -1.47109851E-04  1.44959246E-04
2.14518874E-01  3.05846334E-06  1.44341949E-04
2.14738781E-01  7.30156898E-07  1.42902403E-04
2.14958687E-01  -7.15758651E-05  1.44431823E-04
2.15178594E-01  -1.71419233E-05  1.42220215E-04
2.15398501E-01  6.35161996E-07  1.44702766E-04
2.15618407E-01  -3.16433609E-04  1.43436584E-04
2.15838314E-01  -2.69897282E-06  1.42659740E-04
2.16058220E-01  4.14419919E-05  1.44489683E-04
2.16278127E-01  1.46623701E-04  1.42541970E-04
2.16498034E-01  -7.82087445E-05  1.42897928E-04
2.16717940E-01  -1.43751502E-04  1.42484291E-04
2.16937847E-01  -8.66688788E-06  1.43507836E-04
2.17157753E-01  -5.83566725E-06  1.43959250E-04
2.17377660E-01  -4.37833369E-05  1.42482431E-04
2.17597566E-01  -1.58360228E-04  1.43506725E-04
2.17817473E-01  1.51334330E-04  1.42209922E-04
2.18037380E-01  -3.47075984E-04  1.43455630E-04
2.18257286E-01  -8.86656344E-05  1.43498894E-04
2.18477193E-01  -2.39776447E-04  1.40664750E-04
2.18697099E-01  5.27258962E-05  1.42695406E-04
2.18917006E-01  -1.17864460E-04  1.42337044E-04
2.19136913E-01  -2.00927258E-04  1.43784353E-04
2.19356819E-01  -3.36090103E-04  1.42378284E-04
2.19576726E-01  1.89468265E-05  1.40852349E-04
2.19796632E-01  -2.90099531E-04  1.42549573E-04
2.20016539E-01  -1.10030174E-04  1.41649070E-04
2.20236446E-01  5.99790365E-05  1.42761530E-04
2.20456352E-01  9.37134027E-05  1.41492191E-04
2.20676259E-01  -2.98308209E-04  1.42050239E-04
2.20896165E-01  6.97206706E-05  1.42391590E-04
2.21116072E-01  -2.28691846E-04  1.41537128E-04
2.21335978E-01  -1.71978027E-05  1.41703441E-04
2.21555885E-01  1.69143081E-04  1.41786672E-04
2.21775792E-01  6.16535544E-06  1.41729172E-04
2.21995698E-01  -7.69067556E-05  1.42778177E-04
2.22215605E-01  2.82563269E-06  1.40132026E-04
2.22435511E-01  3.45259905E-05  1.41525860E-04
2.22655418E-01  -6.75674528E-05  1.40953906E-04
2.22875325E-01  8.09822232E-05  1.41405435E-04
2.23095231E-01  -2.60520726E-04  1.41509740E-04
2.23315138E-01  -2.81153247E-04  1.40452180E-04
2.23535044E-01  1.12595037E-04  1.41676443E-04
2.23754951E-01  -2.14299187E-04  1.40815315E-04
2.23974857E-01  -1.50639564E-04  1.41281837E-04
2.24194764E-01  -1.59628689E-04  1.40964106E-04
2.24414671E-01  9.97558236E-05  1.41008596E-04
2.24634577E-01  -1.75785273E-04  1.42448327E-04
2.24854484E-01  -1.41769648E-04  1.40274577E-04
2.25074390E-01  -3.82440165E-04  1.39713724E-04
2.25294297E-01  -4.42359596E-05  1.41106485E-04
2.25514204E-01  -3.93792987E-04  1.40999115E-04
2.25734110E-01  -8.61305743E-05  1.41342410E-04
2.25954017E-01  -1.80443749E-04  1.39509569E-04
2.26173923E-01  -4.14922833E-05  1.39593725E-04
2.26393830E-01  6.42482191E-05  1.39624553E-04
2.26613737E-01  -2.07014382E-04  1.39877864E-04
2.26833643E-01  1.38062984E-04  1.40343963E-04
2.27053550E-01  3.65097076E-05  1.39215171E-04
2.27273456E-01  -3.20397317E-04  1.39721631E-04
2.27493363E-01  -3.10039148E-04  1.39502611E-04
2.27713269E-01  1.90436840E-04  1.39743311E-04
2.27933176E-01  2.59088352E-04  1.38983601E-04
2.28153083E-01  2.35600397E-04  1.39034238E-04
2.28372989E-01  7.08475709E-05  1.39725670E-04
2.28592896E-01  4.58955765E-05  1.39485806E-04
2.28812802E-01  2.86137685E-04  1.38677972E-04
2.29032709E-01  1.27429143E-04  1.39002015E-04
2.29252616E-01  5.96959144E-05  1.39259088E-04
2.29472522E-01  9.17073339E-05  1.39606575E-04
2.29692429E-01  1.22617930E-04  1.38527143E-04
2.29912335E-01  -2.53761187E-04  1.38954074E-04
2.30132242E-01  5.58793545E-08  1.39250166E-04
2.30352148E-01  1.03805214E-04  1.38970844E-04
2.30572055E-01  -2.70161778E-04  1.39006629E-04
2.30791962E-01  4.74620610E-05  1.37249583E-04
2.31011868E-01  -6.96480274E-05  1.38867443E-04
2.31231775E-01  -9.18488950E-05  1.38715170E-04
2.31451681E-01  -2.38722190E-04  1.39126620E-04
2.31671588E-01  -1.54260546E-04  1.38033015E-04
2.31891495E-01  9.93907452E-06  1.38524533E-04
2.32111401E-01  1.68684870E-04  1.38698860E-04
2.32331308E-01  8.23661685E-06  1.37634244E-04
2.32551214E-01  -6.08954579E-05  1.38898533E-04
